danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track.duration_ms,year,country,performer,song,performance,decade,ID,Region,BroadRegion,Period
0.612,0.978,9,-3.592,0,0.336,0.0675,0,0.301,0.38,135.089,4,175986,2008,Ireland,Dustin the Turkey,Irelande Douze Pointe,2008 Ireland,2000,0.612 0.978 9 -3.592 0 0.336 0.0675 0 0.301 0.38 135.089,Western Europe,Western_Europe_Australia,Late
0.413,0.472,6,-7.411,0,0.029,0.3,0,0.241,0.362,78.109,4,182866,2008,Israel,Boaz,The Fire In Your Eyes,2008 Israel,2000,0.413 0.472 6 -7.411 0 0.029 0.3 0 0.241 0.362 78.109,Hellenic/Anatolian,Southern,Late
0.583,0.958,9,-5.179,1,0.0796,0.00388,0,0.336,0.789,145.061,4,183560,2008,Latvia,Pirates Of The Sea,Wolves Of The Sea,2008 Latvia,2000,0.583 0.958 9 -5.179 1 0.0796 0.00388 0 0.336 0.789 145.061,Baltic,Northern_Europe,Late
0.363,0.404,1,-6.956,1,0.0339,0.607,0,0.0993,0.203,142.566,4,165440,2008,Lithuania,Jeronimas Milius,Nomads In The Night,2008 Lithuania,2000,0.363 0.404 1 -6.956 1 0.0339 0.607 0 0.0993 0.203 142.566,Baltic,Northern_Europe,Late
0.502,0.999,5,-2.741,1,0.149,0.0031,1.31E-06,0.286,0.645,155.006,4,183280,2008,Malta,Morena,Vodka,2008 Malta,2000,0.502 0.999 5 -2.741 1 0.149 0.0031 1.31e-06 0.286 0.645 155.006,Southern Europe,Southern,Late
0.686,0.616,2,-5.116,0,0.0321,0.389,0,0.161,0.532,139.974,4,182360,2008,Moldova,Geta Burlacu,A Century Of Love,2008 Moldova,2000,0.686 0.616 2 -5.116 0 0.0321 0.389 0 0.161 0.532 139.974,Ex-Soviet,Eastern_Europe,Late
0.633,0.864,8,-4.973,0,0.0605,0.00896,0.000258,0.139,0.81,93.989,4,183040,2008,Netherlands,Hind,Your Heart Belongs To Me,2008 Netherlands,2000,0.633 0.864 8 -4.973 0 0.0605 0.00896 0.000258 0.139 0.81 93.989,Western Europe,Western_Europe_Australia,Late
0.606,0.9,7,-5.259,0,0.0555,0.0969,0,0.0768,0.824,105.022,4,169226,2008,North Macedonia,"Tamara, Vrcak & Adrijan",Let Me Love You,2008 North Macedonia,2000,0.606 0.9 7 -5.259 0 0.0555 0.0969 0 0.0768 0.824 105.022,Balkans,Eastern_Europe,Late
0.406,0.744,1,-3.206,0,0.0339,0.412,0,0.312,0.55,183.902,4,185933,2008,Norway,Maria,Hold On Be Strong,2008 Norway,2000,0.406 0.744 1 -3.206 0 0.0339 0.412 0 0.312 0.55 183.902,Nordic,Northern_Europe,Late
0.529,0.666,11,-7.355,1,0.0297,0.162,1.91E-05,0.112,0.385,140.029,4,182826,2008,Poland,Isis Gee,For Life,2008 Poland,2000,0.529 0.666 11 -7.355 1 0.0297 0.162 1.91e-05 0.112 0.385 140.029,Central Europe,Central_Europe,Late
0.431,0.592,1,-5.826,0,0.0351,0.648,0,0.341,0.286,69.962,3,184653,2008,Portugal,V<e2>nia Fernandes,Senhora Do Mar (Negras <c1>guas),2008 Portugal,2000,0.431 0.592 1 -5.826 0 0.0351 0.648 0 0.341 0.286 69.962,Southern Europe,Southern,Late
0.42,0.624,2,-5.749,1,0.0507,0.767,1.41E-06,0.148,0.31,74.33,4,183266,2008,Romania,Nico & Vlad,Pe-o Margine De Lume,2008 Romania,2000,0.42 0.624 2 -5.749 1 0.0507 0.767 1.41e-06 0.148 0.31 74.33,Ex-Soviet,Eastern_Europe,Late
0.598,0.658,0,-11.056,0,0.0466,0.0704,0,0.163,0.347,133.644,4,185053,2008,Russia,Dima Bilan,Believe,2008 Russia,2000,0.598 0.658 0 -11.056 0 0.0466 0.0704 0 0.163 0.347 133.644,Ex-Soviet,Eastern_Europe,Late
0.527,0.531,10,-7.073,0,0.0284,0.0951,0,0.0878,0.165,72.403,4,183120,2008,San Marino,Miodio,Complice,2008 San Marino,2000,0.527 0.531 10 -7.073 0 0.0284 0.0951 0 0.0878 0.165 72.403,Southern Europe,Southern,Late
0.411,0.473,9,-5.188,0,0.0352,0.917,0.000103,0.128,0.245,122.916,4,184106,2008,Serbia,Jelena Toma<U+009A>evic feat. Bora Dugic,Oro,2008 Serbia,2000,0.411 0.473 9 -5.188 0 0.0352 0.917 0.000103 0.128 0.245 122.916,Balkans,Eastern_Europe,Late
0.717,0.962,9,-3.903,0,0.177,0.0627,8.78E-05,0.0902,0.47,126.029,4,173946,2008,Slovenia,Rebeka Dremelj,Vrag Naj Vzame,2008 Slovenia,2000,0.717 0.962 9 -3.903 0 0.177 0.0627 8.78e-05 0.0902 0.47 126.029,Balkans,Eastern_Europe,Late
0.864,0.847,10,-5.476,0,0.196,0.0077,0.00106,0.0737,0.735,97.009,4,174533,2008,Spain,Rodolfo Chikilicuatre,Baila El Chiki Chiki,2008 Spain,2000,0.864 0.847 10 -5.476 0 0.196 0.0077 0.00106 0.0737 0.735 97.009,Southern Europe,Southern,Late
0.612,0.902,8,-4.079,0,0.0362,0.00218,0,0.11,0.908,126.988,4,177840,2008,Sweden,Charlotte Perrelli,Hero,2008 Sweden,2000,0.612 0.902 8 -4.079 0 0.0362 0.00218 0 0.11 0.908 126.988,Nordic,Northern_Europe,Late
0.47,0.557,1,-6.503,1,0.0303,0.0154,0,0.123,0.18,143.869,4,186613,2008,Switzerland,Paolo Meneguzzi,Era Stupendo,2008 Switzerland,2000,0.47 0.557 1 -6.503 1 0.0303 0.0154 0 0.123 0.18 143.869,Central Europe,Central_Europe,Late
0.43,0.916,4,-2.9,0,0.058,0.0357,0,0.173,0.449,75.467,4,184800,2008,Turkey,Mor ve <d6>tesi,Deli,2008 Turkey,2000,0.43 0.916 4 -2.9 0 0.058 0.0357 0 0.173 0.449 75.467,Hellenic/Anatolian,Southern,Late
0.718,0.854,6,-4.842,0,0.0871,0.0648,1.92E-06,0.104,0.613,127.937,4,178653,2008,Ukraine,Ani Lorak,Shady Lady,2008 Ukraine,2000,0.718 0.854 6 -4.842 0 0.0871 0.0648 1.92e-06 0.104 0.613 127.937,Ex-Soviet,Eastern_Europe,Late
0.581,0.946,4,-5.254,1,0.0681,0.00378,2.79E-05,0.0222,0.967,120.001,4,184626,2008,United Kingdom,Andy Abraham,Even If,2008 United Kingdom,2000,0.581 0.946 4 -5.254 1 0.0681 0.00378 2.79e-05 0.0222 0.967 120.001,Western Europe,Western_Europe_Australia,Late
0.683,0.665,8,-8.405,0,0.0499,0.00287,0,0.0839,0.667,127.968,4,187106,2009,Albania,Kejsi Tola,Carry Me In Your Dreams,2009 Albania,2000,0.683 0.665 8 -8.405 0 0.0499 0.00287 0 0.0839 0.667 127.968,Balkans,Eastern_Europe,Late
0.768,0.402,2,-15.591,1,0.0514,0.068,0.000723,0.0973,0.924,132.976,4,177933,2009,Andorra,Susanne Georgi,La Teva Decisi<f3> (Get A Life),2009 Andorra,2000,0.768 0.402 2 -15.591 1 0.0514 0.068 0.000723 0.0973 0.924 132.976,Southern Europe,Southern,Late
0.78,0.864,4,-3.667,0,0.0806,0.356,0,0.353,0.758,115.023,4,181973,2009,Armenia,Inga & Anush,Jan Jan,2009 Armenia,2000,0.78 0.864 4 -3.667 0 0.0806 0.356 0 0.353 0.758 115.023,Ex-Soviet,Eastern_Europe,Late
0.652,0.953,3,-2.417,0,0.0521,0.104,9.04E-06,0.0631,0.706,108.462,4,174626,2009,Azerbaijan,AySel & Arash,Always,2009 Azerbaijan,2000,0.652 0.953 3 -2.417 0 0.0521 0.104 9.04e-06 0.0631 0.706 108.462,Ex-Soviet,Eastern_Europe,Late
0.389,0.902,2,-3.951,0,0.05,0.00397,0,0.342,0.256,137.85,4,180800,2009,Belarus,Petr Elfimov,Eyes That Never Lie,2009 Belarus,2000,0.389 0.902 2 -3.951 0 0.05 0.00397 0 0.342 0.256 137.85,Ex-Soviet,Eastern_Europe,Late
0.496,0.995,2,-2.546,1,0.238,0.221,6.78E-06,0.369,0.581,87.96,4,179906,2009,Belgium,Copycat,,2009 Belgium,2000,0.496 0.995 2 -2.546 1 0.238 0.221 6.78e-06 0.369 0.581 87.96,Western Europe,Western_Europe_Australia,Late
0.522,0.778,6,-3.523,0,0.0388,0.438,2.38E-06,0.107,0.385,152.214,4,186253,2009,Bosnia & Herzegovina,Regina,Bistra Voda,2009 Bosnia & Herzegovina,2000,0.522 0.778 6 -3.523 0 0.0388 0.438 2.38e-06 0.107 0.385 152.214,Balkans,Eastern_Europe,Late
0.493,0.906,4,-4.854,0,0.0714,0.00909,0.00117,0.0905,0.443,130.005,4,175635,2009,Bulgaria,Krassimir Avramov,Illusion,2009 Bulgaria,2000,0.493 0.906 4 -4.854 0 0.0714 0.00909 0.00117 0.0905 0.443 130.005,Balkans,Eastern_Europe,Late
0.585,0.694,1,-4.103,0,0.0312,0.555,9.63E-05,0.0771,0.427,116.104,4,182093,2009,Croatia,Igor Cukrov feat. Andrea,Lijepa Tena,2009 Croatia,2000,0.585 0.694 1 -4.103 0 0.0312 0.555 9.63e-05 0.0771 0.427 116.104,Balkans,Eastern_Europe,Late
0.567,0.425,6,-6.449,1,0.0272,0.424,0,0.0594,0.338,102.05,4,181960,2009,Cyprus,Christina Metaxa,Firefly,2009 Cyprus,2000,0.567 0.425 6 -6.449 1 0.0272 0.424 0 0.0594 0.338 102.05,Hellenic/Anatolian,Southern,Late
0.795,0.838,10,-6.972,0,0.464,0.196,2.91E-06,0.235,0.687,154.161,4,164933,2009,Czech Republic,Gipsy.cz,Aven Romale,2009 Czech Republic,2000,0.795 0.838 10 -6.972 0 0.464 0.196 2.91e-06 0.235 0.687 154.161,Central Europe,Central_Europe,Late
0.488,0.911,7,-3.428,1,0.0473,0.0066,0,0.135,0.378,119.992,4,229746,2009,Denmark,Brinck,Believe Again,2009 Denmark,2000,0.488 0.911 7 -3.428 1 0.0473 0.0066 0 0.135 0.378 119.992,Nordic,Northern_Europe,Late
0.687,0.716,5,-5.997,0,0.0447,0.0318,0,0.329,0.642,123.905,4,179995,2009,Estonia,Urban Symphony,R<e4>ndajad,2009 Estonia,2000,0.687 0.716 5 -5.997 0 0.0447 0.0318 0 0.329 0.642 123.905,Baltic,Northern_Europe,Late
0.593,0.969,7,-4.641,1,0.0693,0.01,0.0178,0.203,0.827,137.97,4,178000,2009,Finland,Waldo's People,Lose Control,2009 Finland,2000,0.593 0.969 7 -4.641 1 0.0693 0.01 0.0178 0.203 0.827 137.97,Nordic,Northern_Europe,Late
0.322,0.536,7,-6.358,0,0.0486,0.67,0,0.438,0.205,185.923,3,180633,2009,France,Patricia Kaas,Et S'il Fallait Le Faire,2009 France,2000,0.322 0.536 7 -6.358 0 0.0486 0.67 0 0.438 0.205 185.923,Western Europe,Western_Europe_Australia,Late
0.624,0.889,10,-4.482,0,0.212,0.107,0,0.205,0.561,135.996,4,183600,2009,Germany,Alex Swings Oscar Sings!,Miss Kiss Kiss Bang,2009 Germany,2000,0.624 0.889 10 -4.482 0 0.212 0.107 0 0.205 0.561 135.996,Central Europe,Central_Europe,Late
0.649,0.923,6,-4.718,0,0.0656,0.0362,0,0.155,0.651,127.953,4,177562,2009,Greece,Sakis Rouvas,This Is Our Night,2009 Greece,2000,0.649 0.923 6 -4.718 0 0.0656 0.0362 0 0.155 0.651 127.953,Hellenic/Anatolian,Southern,Late
0.657,0.956,8,-3.847,1,0.101,0.001,0,0.0827,0.81,125.1,4,237373,2009,Hungary,Zoli <c1>dok,Dance With Me,2009 Hungary,2000,0.657 0.956 8 -3.847 1 0.101 0.001 0 0.0827 0.81 125.1,Central Europe,Central_Europe,Late
0.244,0.642,0,-5.712,0,0.0441,0.26,0,0.117,0.147,85.323,4,181672,2009,Iceland,Yohanna,Is It True?,2009 Iceland,2000,0.244 0.642 0 -5.712 0 0.0441 0.26 0 0.117 0.147 85.323,Nordic,Northern_Europe,Late
0.361,0.872,5,-1.989,1,0.0828,0.018,1.32E-06,0.309,0.441,169.565,4,179253,2009,Ireland,Sin<e9>ad Mulvey & Black Daisy,Et Cetera,2009 Ireland,2000,0.361 0.872 5 -1.989 1 0.0828 0.018 1.32e-06 0.309 0.441 169.565,Western Europe,Western_Europe_Australia,Late
0.621,0.76,8,-4.842,1,0.0244,0.371,0,0.0919,0.655,106.003,4,181786,2009,Israel,Noa & Mira Awad,There Must Be Another Way,2009 Israel,2000,0.621 0.76 8 -4.842 1 0.0244 0.371 0 0.0919 0.655 106.003,Hellenic/Anatolian,Southern,Late
0.347,0.585,9,-7.864,0,0.0377,0.668,4.58E-05,0.0912,0.402,205.409,3,184466,2009,Lithuania,Sasha Son,Love,2009 Lithuania,2000,0.347 0.585 9 -7.864 0 0.0377 0.668 4.58e-05 0.0912 0.402 205.409,Baltic,Northern_Europe,Late
0.477,0.439,1,-6.815,1,0.0333,0.618,0,0.0738,0.139,123.205,4,182599,2009,Malta,Chiara,What If We,2009 Malta,2000,0.477 0.439 1 -6.815 1 0.0333 0.618 0 0.0738 0.139 123.205,Southern Europe,Southern,Late
0.569,0.865,6,-4.997,0,0.0505,0.0362,0,0.168,0.516,90.014,4,176761,2009,Moldova,Nelly Ciobanu,Hora Din Moldova,2009 Moldova,2000,0.569 0.865 6 -4.997 0 0.0505 0.0362 0 0.168 0.516 90.014,Ex-Soviet,Eastern_Europe,Late
0.559,0.908,7,-3.384,0,0.0491,0.0237,2.21E-05,0.657,0.555,137.727,4,181466,2009,Montenegro,Andrea Demirovic,Just Get Out of My Life,2009 Montenegro,2000,0.559 0.908 7 -3.384 0 0.0491 0.0237 2.21e-05 0.657 0.555 137.727,Balkans,Eastern_Europe,Late
0.63,0.871,8,-7.15,1,0.0722,0.00189,0,0.258,0.455,131.936,4,181893,2009,Netherlands,The Toppers,Shine,2009 Netherlands,2000,0.63 0.871 8 -7.15 1 0.0722 0.00189 0 0.258 0.455 131.936,Western Europe,Western_Europe_Australia,Late
0.573,0.785,2,-5.362,0,0.0293,0.619,3.69E-05,0.278,0.688,108.003,4,182600,2009,Norway,Alexander Rybak,Fairytale,2009 Norway,2000,0.573 0.785 2 -5.362 0 0.0293 0.619 3.69e-05 0.278 0.688 108.003,Nordic,Northern_Europe,Late
0.451,0.686,6,-3.819,1,0.0296,0.307,0,0.551,0.262,143.788,4,179815,2009,Poland,Lidia Kopania,I Don't Wanna Leave,2009 Poland,2000,0.451 0.686 6 -3.819 1 0.0296 0.307 0 0.551 0.262 143.788,Central Europe,Central_Europe,Late
0.498,0.702,7,-4.747,1,0.0278,0.336,0,0.118,0.328,95.293,4,183000,2009,Portugal,Flor-de-lis,Todas As Ruas Do Amor,2009 Portugal,2000,0.498 0.702 7 -4.747 1 0.0278 0.336 0 0.118 0.328 95.293,Southern Europe,Southern,Late
0.709,0.852,5,-4.32,1,0.0311,0.0227,0.00024,0.0439,0.662,130.051,4,180160,2009,Romania,Elena,The Balkan Girls,2009 Romania,2000,0.709 0.852 5 -4.32 1 0.0311 0.0227 0.00024 0.0439 0.662 130.051,Ex-Soviet,Eastern_Europe,Late
0.637,0.943,2,-3.67,0,0.0524,0.405,0,0.262,0.454,130.042,4,174889,2009,Russia,Anastasia Prikhodko,Mamo,2009 Russia,2000,0.637 0.943 2 -3.67 0 0.0524 0.405 0 0.262 0.454 130.042,Ex-Soviet,Eastern_Europe,Late
0.82,0.959,1,-2.331,1,0.0787,0.0161,0.00352,0.0856,0.873,140.06,4,182480,2009,Serbia,Marko Kon & Milaan,Cipela,2009 Serbia,2000,0.82 0.959 1 -2.331 1 0.0787 0.0161 0.00352 0.0856 0.873 140.06,Balkans,Eastern_Europe,Late
0.621,0.918,9,-2.697,1,0.0314,0.00789,0.00485,0.333,0.399,132.019,4,184893,2009,Slovenia,Quartissimo feat. Martina,Love Symphony,2009 Slovenia,2000,0.621 0.918 9 -2.697 1 0.0314 0.00789 0.00485 0.333 0.399 132.019,Balkans,Eastern_Europe,Late
0.658,0.844,6,-4.604,0,0.0548,0.0604,0,0.0916,0.748,126.004,4,179346,2009,Spain,Soraya,La Noche Es Para M<ed> (The Night Is For Me),2009 Spain,2000,0.658 0.844 6 -4.604 0 0.0548 0.0604 0 0.0916 0.748 126.004,Southern Europe,Southern,Late
0.525,0.655,10,-3.55,1,0.0386,0.355,1.87E-05,0.21,0.455,128.042,4,177013,2009,Sweden,Malena Ernman,La Voix,2009 Sweden,2000,0.525 0.655 10 -3.55 1 0.0386 0.355 1.87e-05 0.21 0.455 128.042,Nordic,Northern_Europe,Late
0.466,0.927,2,-4.381,0,0.0405,0.00764,0.0299,0.376,0.289,117.943,4,229533,2009,Switzerland,Lovebugs,The Highest Heights,2009 Switzerland,2000,0.466 0.927 2 -4.381 0 0.0405 0.00764 0.0299 0.376 0.289 117.943,Central Europe,Central_Europe,Late
0.752,0.958,5,-3.857,1,0.0572,0.139,3.77E-05,0.134,0.851,115.024,4,181401,2009,Turkey,Hadise,D<fc>m Tek Tek,2009 Turkey,2000,0.752 0.958 5 -3.857 1 0.0572 0.139 3.77e-05 0.134 0.851 115.024,Hellenic/Anatolian,Southern,Late
0.609,0.925,6,-3.436,0,0.0618,0.00665,0,0.634,0.85,124.803,4,180941,2009,Ukraine,Svetlana Loboda,Be my Valentine! (Anti-crisis Girl),2009 Ukraine,2000,0.609 0.925 6 -3.436 0 0.0618 0.00665 0 0.634 0.85 124.803,Ex-Soviet,Eastern_Europe,Late
0.303,0.537,4,-6.032,1,0.0371,0.573,0,0.108,0.145,99.481,4,197440,2009,United Kingdom,Jade Ewen,It's My Time,2009 United Kingdom,2000,0.303 0.537 4 -6.032 1 0.0371 0.573 0 0.108 0.145 99.481,Western Europe,Western_Europe_Australia,Late
0.596,0.799,1,-5.429,1,0.0306,0.0209,0,0.299,0.742,137.021,4,184960,2010,Albania,Juliana Pasha,It's All About You,2010 Albania,2010,0.596 0.799 1 -5.429 1 0.0306 0.0209 0 0.299 0.742 137.021,Balkans,Eastern_Europe,Late
0.602,0.753,11,-5.59,0,0.0948,0.26,0,0.0737,0.358,100.999,4,182000,2010,Armenia,Eva Rivas,Apricot Stone,2010 Armenia,2010,0.602 0.753 11 -5.59 0 0.0948 0.26 0 0.0737 0.358 100.999,Ex-Soviet,Eastern_Europe,Late
0.436,0.585,6,-6.084,1,0.0295,0.0105,1.41E-05,0.137,0.228,147.871,3,181853,2010,Azerbaijan,Safura,Drip Drop,2010 Azerbaijan,2010,0.436 0.585 6 -6.084 1 0.0295 0.0105 1.41e-05 0.137 0.228 147.871,Ex-Soviet,Eastern_Europe,Late
0.471,0.345,9,-8.373,1,0.0334,0.625,0,0.144,0.418,128.695,4,180940,2010,Belgium,Tom Dice,Me And My Guitar,2010 Belgium,2010,0.471 0.345 9 -8.373 1 0.0334 0.625 0 0.144 0.418 128.695,Western Europe,Western_Europe_Australia,Late
0.31,0.627,5,-6.448,0,0.0304,0.0398,0,0.159,0.415,186.802,4,179893,2010,Bosnia & Herzegovina,Vuka<U+009A>in Brajic,Thunder and Lightning,2010 Bosnia & Herzegovina,2010,0.31 0.627 5 -6.448 0 0.0304 0.0398 0 0.159 0.415 186.802,Balkans,Eastern_Europe,Late
0.493,0.643,3,-5.193,0,0.0365,0.385,0,0.149,0.492,76.031,4,182746,2010,Croatia,Feminnem,Lako Je Sve,2010 Croatia,2010,0.493 0.643 3 -5.193 0 0.0365 0.385 0 0.149 0.492 76.031,Balkans,Eastern_Europe,Late
0.547,0.556,0,-9.077,1,0.0309,0.201,0,0.143,0.48,152.014,4,175750,2010,Cyprus,Jon Lilygreen & The Islanders,Life Looks Better In Spring,2010 Cyprus,2010,0.547 0.556 0 -9.077 1 0.0309 0.201 0 0.143 0.48 152.014,Hellenic/Anatolian,Southern,Late
0.519,0.755,6,-5.211,1,0.0264,0.0393,1.96E-05,0.154,0.514,95.017,4,183226,2010,Denmark,Chan<e9>e & N'evergreen,In A Moment Like This,2010 Denmark,2010,0.519 0.755 6 -5.211 1 0.0264 0.0393 1.96e-05 0.154 0.514 95.017,Nordic,Northern_Europe,Late
0.575,0.492,9,-5.809,0,0.0419,0.773,0,0.0569,0.804,110.174,4,210920,2010,Finland,Kuunkuiskaajat,Ty<f6>lki Ell<e4><e4>,2010 Finland,2010,0.575 0.492 9 -5.809 0 0.0419 0.773 0 0.0569 0.804 110.174,Nordic,Northern_Europe,Late
0.645,0.939,11,-4.459,1,0.0611,0.00165,0,0.0579,0.732,129.015,4,173880,2010,France,Jessy Matador,Allez Olla Ol<e9>,2010 France,2010,0.645 0.939 11 -4.459 1 0.0611 0.00165 0 0.0579 0.732 129.015,Western Europe,Western_Europe_Australia,Late
0.373,0.448,2,-7.714,1,0.034,0.531,0,0.1,0.184,135.729,4,181253,2010,Georgia,Sofia Nizharadze,Shine,2010 Georgia,2010,0.373 0.448 2 -7.714 1 0.034 0.531 0 0.1 0.184 135.729,Ex-Soviet,Eastern_Europe,Late
0.655,0.864,11,-4.281,0,0.252,0.209,0,0.0543,0.923,94.862,4,174426,2010,Germany,Lena,Satellite,2010 Germany,2010,0.655 0.864 11 -4.281 0 0.252 0.209 0 0.0543 0.923 94.862,Central Europe,Central_Europe,Late
0.751,0.847,1,-5.79,1,0.0628,0.112,2.90E-06,0.332,0.498,121.024,4,182373,2010,Greece,Giorgos Alkaios & Friends,OPA,2010 Greece,2010,0.751 0.847 1 -5.79 1 0.0628 0.112 2.9e-06 0.332 0.498 121.024,Hellenic/Anatolian,Southern,Late
0.529,0.878,3,-4.328,0,0.0668,0.0343,2.64E-06,0.172,0.285,132.033,4,180000,2010,Iceland,Hera Bj<f6>rk,Je Ne Sais Quoi,2010 Iceland,2010,0.529 0.878 3 -4.328 0 0.0668 0.0343 2.64e-06 0.172 0.285 132.033,Nordic,Northern_Europe,Late
0.353,0.532,1,-10.218,0,0.0395,0.339,0,0.156,0.509,130.645,4,189133,2010,Ireland,Niamh Kavanagh,It's For You,2010 Ireland,2010,0.353 0.532 1 -10.218 0 0.0395 0.339 0 0.156 0.509 130.645,Western Europe,Western_Europe_Australia,Late
0.197,0.489,8,-6.869,1,0.032,0.666,0,0.291,0.163,173.667,3,181600,2010,Israel,Harel Skaat,Milim,2010 Israel,2010,0.197 0.489 8 -6.869 1 0.032 0.666 0 0.291 0.163 173.667,Hellenic/Anatolian,Southern,Late
0.644,0.624,7,-4.293,0,0.0294,0.056,0,0.191,0.451,77.955,4,179453,2010,Latvia,Aisha,What For?,2010 Latvia,2010,0.644 0.624 7 -4.293 0 0.0294 0.056 0 0.191 0.451 77.955,Baltic,Northern_Europe,Late
0.868,0.728,11,-7.012,0,0.0472,0.0171,0,0.105,0.962,133.963,4,160333,2010,Lithuania,InCulto,Eastern European Funk,2010 Lithuania,2010,0.868 0.728 11 -7.012 0 0.0472 0.0171 0 0.105 0.962 133.963,Baltic,Northern_Europe,Late
0.446,0.699,6,-5.24,1,0.038,0.0979,0,0.551,0.29,137.926,4,179996,2010,Malta,Thea Garrett,My Dream,2010 Malta,2010,0.446 0.699 6 -5.24 1 0.038 0.0979 0 0.551 0.29 137.926,Southern Europe,Southern,Late
0.7,0.907,11,-4.946,1,0.0383,0.0321,1.10E-05,0.128,0.453,130.047,4,180013,2010,Moldova,Sunstroke Project & Olia Tira,Run Away,2010 Moldova,2010,0.7 0.907 11 -4.946 1 0.0383 0.0321 1.1e-05 0.128 0.453 130.047,Ex-Soviet,Eastern_Europe,Late
0.62,0.913,1,-2.745,0,0.0519,0.292,0,0.0571,0.775,162.114,4,178157,2010,Netherlands,Sieneke,Ik Ben Verliefd (Sha-la-lie),2010 Netherlands,2010,0.62 0.913 1 -2.745 0 0.0519 0.292 0 0.0571 0.775 162.114,Western Europe,Western_Europe_Australia,Late
0.283,0.242,9,-5.376,1,0.0328,0.826,2.67E-05,0.134,0.22,132.833,4,185546,2010,Norway,Didrik Solli-Tangen,My Heart Is Yours,2010 Norway,2010,0.283 0.242 9 -5.376 1 0.0328 0.826 2.67e-05 0.134 0.22 132.833,Nordic,Northern_Europe,Late
0.528,0.726,4,-6.578,1,0.055,0.401,0,0.0627,0.413,111.969,4,175426,2010,Poland,Marcin Mrozinski,Legenda,2010 Poland,2010,0.528 0.726 4 -6.578 1 0.055 0.401 0 0.0627 0.413 111.969,Central Europe,Central_Europe,Late
0.657,0.789,7,-3.98,1,0.0416,0.0217,0.000829,0.282,0.877,122.041,4,182040,2010,Romania,Paula Seling & Ovi,Playing With Fire,2010 Romania,2010,0.657 0.789 7 -3.98 1 0.0416 0.0217 0.000829 0.282 0.877 122.041,Ex-Soviet,Eastern_Europe,Late
0.362,0.47,0,-4.49,1,0.0303,0.156,0.00137,0.0985,0.207,97.511,3,168319,2010,Russia,Peter Nalitch & Friends,Lost And Forgotten,2010 Russia,2010,0.362 0.47 0 -4.49 1 0.0303 0.156 0.00137 0.0985 0.207 97.511,Ex-Soviet,Eastern_Europe,Late
0.809,0.878,7,-2.025,0,0.0623,0.145,3.79E-05,0.114,0.968,105.033,4,185200,2010,Serbia,Milan Stankovic,Ovo Je Balkan,2010 Serbia,2010,0.809 0.878 7 -2.025 0 0.0623 0.145 3.79e-05 0.114 0.968 105.033,Balkans,Eastern_Europe,Late
0.708,0.907,1,-4.757,1,0.069,0.13,2.37E-06,0.287,0.482,119.981,4,183133,2010,Slovakia,Kristina Pelakova,Horehronie,2010 Slovakia,2010,0.708 0.907 1 -4.757 1 0.069 0.13 2.37e-06 0.287 0.482 119.981,Central Europe,Central_Europe,Late
0.372,0.618,2,-5.069,0,0.083,0.725,0,0.27,0.709,176.714,3,179906,2010,Spain,Daniel Diges,Algo Peque<f1>ito,2010 Spain,2010,0.372 0.618 2 -5.069 0 0.083 0.725 0 0.27 0.709 176.714,Southern Europe,Southern,Late
0.486,0.68,0,-4.305,0,0.0336,0.245,0,0.268,0.384,82.911,4,180946,2010,Sweden,Anna Bergendahl,This Is My Life,2010 Sweden,2010,0.486 0.68 0 -4.305 0 0.0336 0.245 0 0.268 0.384 82.911,Nordic,Northern_Europe,Late
0.605,0.778,5,-6.627,0,0.0363,0.0106,9.18E-06,0.312,0.376,127.999,4,178866,2010,Switzerland,Michael von der Heide,Il Pleut de L'Or,2010 Switzerland,2010,0.605 0.778 5 -6.627 0 0.0363 0.0106 9.18e-06 0.312 0.376 127.999,Central Europe,Central_Europe,Late
0.664,0.886,2,-4.018,0,0.041,0.033,0,0.0432,0.718,133.009,4,182960,2010,Turkey,maNga,We Could Be The Same,2010 Turkey,2010,0.664 0.886 2 -4.018 0 0.041 0.033 0 0.0432 0.718 133.009,Hellenic/Anatolian,Southern,Late
0.634,0.407,4,-6.469,0,0.0397,0.718,1.02E-06,0.138,0.118,119.929,4,180088,2010,Ukraine,Alyosha,Sweet People,2010 Ukraine,2010,0.634 0.407 4 -6.469 0 0.0397 0.718 1.02e-06 0.138 0.118 119.929,Ex-Soviet,Eastern_Europe,Late
0.439,0.257,8,-9.631,0,0.0425,0.841,1.57E-05,0.109,0.116,74.534,3,235584,2011,Albania,Aurela Ga<e7>e,Feel The Passion,2011 Albania,2010,0.439 0.257 8 -9.631 0 0.0425 0.841 1.57e-05 0.109 0.116 74.534,Balkans,Eastern_Europe,Late
0.506,0.466,7,-5.01,1,0.0382,0.213,0,0.0953,0.0981,122.785,4,179819,2011,Austria,Nadine Beiler,The Secret Is Love,2011 Austria,2010,0.506 0.466 7 -5.01 1 0.0382 0.213 0 0.0953 0.0981 122.785,Central Europe,Central_Europe,Late
